title,generated_reference,IQ_1_ans1,IQ_1_ans2,IQ_1_ans3,neural_ans2_prob,IQ_2_ans1,IQ_2_ans2,IQ_2_ans3,neural_ans3_prob,IQ_3_ans1,IQ_3_ans2,IQ_3_ans3,neural_ans4_prob,DQ_ans1,DQ_ans2,DQ_ans3,DQ_ans4,DQ_ans5,DQ_ans6,DQ_ans7,DQ_ans8,DQ_ans9,DQ_ans10,DQ_llama_prob,IQ_1_llama_prob,IQ_2_llama_prob,IQ_3_llama_prob,neural_ans1_prob,bing_return
South America,OBR,Bulgaria,Bulgaria,Bulgaria,1.0,Obidos Airport,Orly Airport,Orlando Sanford International Airport,0.3333,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,OTT,Ottawa (Canada),Ottawa (Canada),Ottawa (Canada),1.0,Ottawa Macdonald-Cartier International Airport,Ottawa Macdonald-Cartier International Airport,Ottawa Macdonald-Cartier International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,PCA,Portugal,Portugal,Portugal,1.0,Perugia San Francesco d'Assisi International Airport,Perpignan-Rivesaltes Airport,Perpignan - Rivesaltes Airport,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,PDG,Dominican Republic,Peru,Peru,0.6666666666666666,Pudong International Airport,Pudong International Airport,Pudong International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,PEI,Peru,Peru,Peru,1.0,Peel International Airport,Peel International Airport,Peel International Airport,1.0,North America,North America,Europe,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,PEN,Peru,Peru,Peru,1.0,Pedro Bernardo Teixeira International Airport (PEN) is incorrect. The correct airport name without hyphens or accents and formatted as requested is:<br><br> Penapim Airport,Penang International Airport,Pedro Henrique Simonsen International Airport (or Penambuco International Airport),0.3333,South America,South America,South America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,PER,Peru,Peru,Peru,1.0,Jorge Chávez International Airport,Jorge Chávez International Airport,Jorge Chávez International Airport,1.0,South America,South America,South America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,PIU,Peru,Peru,Peru,1.0,Pula Airport,Pulau-Pangkilan International Airport,Pulau-Indah International Airport,0.3333,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,PMC,Peru,Peru,Peru,1.0,Pulau Macan Airport,Porto-Manso Airport,Pamplona Airport,0.0,Europe,Africa,Europe,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,PMU,Peru,Poland,Peru,0.6666666666666666,Pula Airport,Pula Airport,Pula Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,PQB,Canada,Canada,Canada,1.0,Pacific North Regional Airport,Pacific North Regional Airport,Pacific North Regional Airport,1.0,North America,North America,North America,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,PRG,Czech Republic,Czech Republic,Czech Republic,1.0,Vaclav Havel Airport Prague,Vaclav Havel Airport Prague,Vaclav Havel Airport Prague,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,PUJ,Puerto Rico,Puerto Rico,Puerto Rico,1.0,Punta Cana International Airport,Punta Cana International Airport,Punta Cana International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,PYE,Paraguay,Paraguay,Paraguay,1.0,Pyeongyang International Airport,Pyeongyang International Airport,Pyeongyang International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,QCA,Colombia,Quebec (Canada),Colombia,0.6666666666666666,Querétaro Intercontinental Airport,Querétaro Intercontinental Airport,Querétaro Intercontinental Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,RIO,Brazil,Brazil,Brazil,1.0,Rio de Janeiro-Galeão International Airport,Rio de Janeiro-Galeão International Airport,Rio de Janeiro-Galeão International Airport,1.0,South America,South America,South America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,ROS,Russia,Russia,Russia,1.0,Rosario - Islas Malvinas International Airport,Rosario-Isasai International Airport,Rosario - Islas Malvinas International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,SCE,Spain,Spain,Spain,1.0,Santa Cruz Municipal Airport,"Santa Cruz Municipal<br><br>The Santa Cruz Municipal Airport (SCE) is located in California, United States.",Santa Cruz Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,SCL,Chile,Chile,Chile,1.0,Santiago International Airport,Santiago International Airport,Santiago International Airport,1.0,South America,South America,South America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,SCR,Seychelles,Seychelles,Seychelles,1.0,Scarborough Airport,Scarborough Airport,Shiraz International Airport,0.6667000000000001,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,SDU,Sweden,Sweden,Sweden,1.0,"Sandefjord Airport, Torp","Sandefjord Airport, Torp","Sandefjord Airport, Torp",1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,SGQ,Suriname,Singapore,Singapore,0.6666666666666666,San Gil Juan de Santacruz Balboa International Airport (Panama),Santiago de Querétaro International Airport,San Gil Juan de Santacruz Balboa International Airport,0.3333,South America,South America,South America,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,SLZ,Slovakia,Slovenia,Slovakia,0.6666666666666666,Salzburg Airport,Szczecin-Goleniow Airport,Salzburg Airport,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,SSA,South Sudan,Saudi Arabia,South Sudan,0.6666666666666666,San Salvador International Airport,San Salvador International Airport,San Salvador International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,SSG,San Marino,San Marino,San Marino,1.0,Salisbury-Skybus Airport,San Salvador Olisipo International Airport,Salzburg<br><br>The Salzburg Airport (IATA: SSG) is located in Austria and serves the city of Salzburg.,0.3333,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,STJ,Saint Barthelemy (or St. Barthélemy),Saint Barthelemy (French part),Saint Barthelemy,0.3333333333333333,Saint John Airport,Saint John Airport,Saint John Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,TBC,TBC (The IATA code TBC does not correspond to a specific country at this time.),"TBC is not associated with a specific country as of now. The IATA code TBC (To Be Confirmed) is used when an airline or airport has not yet been assigned a code, or when it is temporarily unknown.",TBC (The IATA code TBC does not correspond to any specific country at this time.),0.3333333333333333,Tambacounda Airport,Tobago Trinidad International Airport (TBC stands for To Be Confirmed),"Tamboa Airport (TBC stands for Tamboa in this context, but it appears there is no official airport with this code as of now.)",0.3333,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,TEL,Israel,Israel,Israel,1.0,Tel Aviv Ben Gurion International Airport,Tel Aviv Ben Gurion Airport,Tel Aviv Ben Gurion International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,TLN,Tunisia,Tunisia,Tunisia,1.0,Toulon-Hyères International Airport,Toulon-Hyères International Airport,Tenerife North Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,TRF,Tunisia,Tunisia,Tunisia,1.0,Tanforan Airport,Tabatinga Airport,Tirana International Airport Nënë Tereza (named after Mother Teresa),0.3333,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,TUQ,Tuvalu,Tuvalu,Tuvalu,1.0,Tuquan Airport,Tuquan Airport,Tuquan Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,UIO,Ecuador,Ecuador,Ecuador,1.0,Juan Santamaria International Airport,Juan Santamaría International Airport,UIOPORTO,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,VVI,Vietnam,Vietnam,Vietnam,1.0,Volgograd International Airport,Volgograd International Airport,Volgograd International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,WOA,Wallis and Futuna,Wallis and Futuna,Wallis and Futuna,1.0,Waikao Airport,Waikao Airport,Woaw Airport (Fictional example since there's no real airport with the IATA code WOA),1.0,Europe,Europe,Antarctica,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,YQB,Canada,Canada,Canada,1.0,Quebec City Jean Lesage International Airport,Quebec City Jean Lesage International Airport,Quebec City Jean Lesage International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,YQK,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,YQZ,Canada,Canada,Canada,1.0,Yellowknife Airport,Yellowknife Airport,Yellowknife Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,ZAP,Peru,Zambia,Peru,0.6666666666666666,Zaporizhia International Airport,Zaporizhia International Airport,Zamora Airport,0.6667000000000001,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ZCO,Colombia,Colombia,Colombia,1.0,Zurich Airport,Zurich Airport,Zurich Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,ZDA,Zimbabwe,Zimbabwe,Zambia,0.6666666666666666,Zadar Airport,Zadar Airport,Zadar Airport,1.0,Antarctica,Antarctica,Antarctica,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ZHD,Zimbabwe,Zimbabwe,Zambia,0.6666666666666666,Zurich Airport,Zhuhai Sanzao International Airport,Zhuhai Sanzao International Airport,0.5,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ZLN,Zimbabwe,Zimbabwe,Zimbabwe,1.0,Zurich Airport,Zurich Airport,Zurich Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ZQT,Zimbabwe,Zimbabwe,Zimbabwe,1.0,Zaozhuang Airport,Quetzaltenango La Reunion Airport,Zaozhuang Airport,0.3333,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,ZRG,Zambia,Russia,Zambia,0.6666666666666666,Zurich Airport,Zurich Airport,Zurich Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ZTA,Zambia,Zimbabwe,Zimbabwe,0.6666666666666666,Zaporizhia International Airport,Zaozhuang Airport,Zaozhuang Tengxing Airport,0.3333,Antarctica,Africa,Antarctica,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ZUC,Zambia,Zambia,Zambia,1.0,Zurich Airport,Zurich Airport,Zurich Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ZUQ,Qatar,Qatar,Kazakhstan,0.6666666666666666,Quetzaltenango La Reunion Airport,Quetzaltenango La Reunion Airport,Quetzaltenango La Reunion Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,ZYL,Zambia,Zambia,Zambia,1.0,Zhuhai Sanzao International Airport,Zhuhai Sanzao International Airport,Zhuhai Sanzao International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,AAI,Angola,"Angola (Angola's IATA code AAI corresponds to Sao Jose de Sao Miguel Airport, located in Angola)",Angola,0.6666666666666666,Abbottabad International Airport,Abbotsford International Airport,Abbottabad International Airport,0.6667000000000001,Asia,North America,North America,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,AAP,Australia,Australia,Australia,1.0,Auburn-Lewiston Municipal Airport,Auburn-Lewiston Municipal Airport,Auburn-Lewiston Municipal Airport,1.0,Asia,Antarctica,Asia,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,ABA,Argentina,Argentina,Argentina,1.0,Abha Regional Airport,Abha Regional Airport,Abha Regional Airport,1.0,Asia,Africa,Africa,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,ABE,Armenia,Australia,Armenia,0.6666666666666666,Abilene Regional Airport,Abraham Lincoln Capital Airport,Abraham Lincoln Capital Airport,0.6667000000000001,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,ABO,Angola,Angola,Angola,1.0,Abidjan Airport (also known as Felix Houphouet-Boigny International Airport),Abha Regional Airport,Abha Regional Airport,0.3333,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ACG,Argentina,Argentina,Argentina,1.0,Acapulco International Airport,Acapulco International Airport,Acapulco International Airport,1.0,Antarctica,Antarctica,Antarctica,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,ADL,Australia,Australia,Australia,1.0,Adelaide Airport,Adelaide Airport,Adelaide Airport,1.0,Australia,Australia,Australia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,AEL,Algeria,Albania,Algeria,0.6666666666666666,Alor Setar Airport,Alor Setar Airport,Aleppo International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,AFO,Angola,Angola,Angola,1.0,Afonso Pena International Airport,Afonso Pena International Airport,Afonso Pena International Airport,1.0,Antarctica,Europe,Antarctica,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,AGS,Agarta (Fictional Example),Argentina,"Agia Sophia (This is the name of a church in Nicosia, Cyprus, but there seems to be no official country associated with the IATA code AGS. The only airport with this code is located in Agadir, Morocco, but Morocco's official country name is Kingdom of Morocco.)",0.3333333333333333,Agadir Almassia Airport,Agadir Almassia Airport,Agadir Almassia Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,AHU,Algeria,Algeria,Algeria,1.0,Ahmedabad Airport,Ahmedabad Airport,Ahmedabad Airport,1.0,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,AIK,Algeria,Angola,Algeria,0.6666666666666666,Aalborg Airport,Aalborg Airport,Aalborg Airport,1.0,Europe,Africa,Africa,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,AJA,Argentina,Argentina,Algeria,0.6666666666666666,Adana Sakirpasa Airport,Adana Sakirpasa Airport,Adana Sakirpasa Airport,1.0,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,ALC,Albania,Albania,Albania,1.0,Alacant-Elche Airport (or Alicante-Elche Airport),"Almeria<br><br>The correct and full name of the airport with IATA code ALC is ""Almeria Airport"".",Alcala de Henares Airport,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,ALM,Algeria,Algeria,Algeria,1.0,Alicante-Elche Airport,Alicante-Elche Airport,Alicante-Elche Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,AMA,Argentina,Argentina,Austria,0.6666666666666666,Amani Airport (Tanzania),Aman-Ul-Hassan International Airport (Pakistan),Amani Airport,0.3333,America (North),America,America,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,ANC,United States,United States,United States,1.0,Ted Stevens Anchorage International Airport,Ted Stevens Anchorage International Airport,Ted Stevens Anchorage International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,APF,United States,United States,United States,1.0,Albany International Airport,Albany International Airport,Albany International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,ARW,Argentina,Argentina,Argentina,1.0,Adolfo Suárez Madrid-Barajas Airport,Aalborg Airport,Aruba Reina Beatrix International Airport,0.3333,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,ATQ,Argentina,Argentina,Argentina,1.0,Antonio Nariño International Airport,Antananarivo Ivato International Airport,Antananarivo Ivato International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,ATY,Azerbaijan,Armenia,Armenia,0.6666666666666666,Antananarivo Ivato International Airport,Astrakhan Airport,Antananarivo Ivato International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
South America,AVI,Andorra,Andorra,Andorra,1.0,Aviara Airport (Fictional),Aviara Airport (Fictional),"Avignon-Provence<br><br>The Avignon-Provence Airport in France has AVI as its IATA code. However, since you've asked for the exact airport name without any hyphens or accents, the response provided is the correct one.",1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
South America,BBR,Brazil,Brazil,Brazil,1.0,Barra Airport,Barra Bassa Airport,Barra de Guaratuba Airport,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
South America,BBQ,Barbados,Barbados,Barbados,1.0,Beleaguered Bay Airport (Fictional Example),Barra Bassa Airport,Barra do Quaraí Airport,0.3333,Africa,Europe,Africa,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
South America,BRC,Brazil,Brazil,Brazil,1.0,Barra Airport,Barraquer de Caldas Airport,Barra International Airport,0.3333,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
