title,generated_reference,IQ_1_ans1,IQ_1_ans2,IQ_1_ans3,IQ_1_llama_prob,IQ_2_ans1,IQ_2_ans2,IQ_2_ans3,IQ_2_llama_prob,IQ_3_ans1,IQ_3_ans2,IQ_3_ans3,IQ_3_llama_prob,DQ_ans1,DQ_ans2,DQ_ans3,DQ_ans4,DQ_ans5,DQ_llama_prob, IQ_1_llama_prob, IQ_2_llama_prob, IQ_3_llama_prob, DQ_llama_prob
South America,ARF,- COUNRY: Argentina,- CUBA: Aragua de Barcas Airport,- USA: Arkansas,0.3333333333333333,- Airport: Araguaia,I couldn't find any information on an airport with a specific IATA code that matches your request. Could you please provide more context or clarify which airport you are referring to?,Araguaia Airport,1.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,ARG,- Argentina:,- Argentina:,- Argentina:,1.0,- Buenos Aires International Airport: Aeroparque Jorge Newbery,- Buenos Aires: Jorge Newbery Airfield,- Buenos Aires International Airport: Jorge Newbery Airport,0.8,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ARM,- Armenia:,- Armenia:,- Armenia:,1.0,ARM: Armenia Airport,- ARM: Armenia Airport,Armenia Airport,1.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ARP,- Argentina:,- ARGENTINA,- ARGENTINA,0.6666666666666666,- Airport: Araguaia,- ARIPASS: Arripass Airport,Araguaia Airport,1.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
South America,ART,- Argentina:,- Argentina:,- Argentina:,1.0,ART: Arusha Airport,- Airport: Artvin Airport,Arturo Merino Benítez International Airport,0.0,- ASIA:,AFRICA,AFRICA: Africa,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ASB,- Solomon Islands:,- Solomon Islands:,- Solomon Islands:,1.0,- SANTIAGO INTL AIRPORT,Astana,Asmara,0.0,AUSTRALIA: Australia,- OCEANIA,- NORTH AMERICA,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ASC,- CANADA: Ascension Island is a British overseas territory in the South Atlantic Ocean and its IATA code ASC refers to Ascension Island which is located off the coast of Cape Verde but is part of the country of - CANADA,- United States,- DOMINICA:,0.3333333333333333,ASBANK Airport: Astana,"I couldn't find any information on an airport with the IATA code ASC. If you could provide more context or details about the airport, I'd be happy to try and help further.",- Airport: Ascension Island Airport,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,ASG,- EGYPT: Aswan,Armenia,- DOMINICA:,0.3333333333333333,I couldn't find any information on an airport with the given IATA code. Could you provide more context or details about the airport?,I couldn't find any information on an airport with a matching IATA code. Could you provide more context or clarify which airport you are referring to?,I couldn't find any information on an airport with the given IATA code.,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,ASH,- United States,- United States,- EGYPT: Ash Shoukh Airport,0.6666666666666666,ASH: Ashgabat,ASH Airport: Ashgabat,ASH: Ashgabat,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ASI,Norway: ASI,- United States,- SWEDEN: Asi,0.3333333333333333,- Airport: Astana,"I couldn't find any information on an airport with a specific name matching the given IATA code. If you could provide more context or clarify which airport you are referring to, I would be happy to try and assist further.",I'm unable to verify an airport with that IATA code.,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ASK,- SLOVAKIA: Bratislava Airport,Afghanistan: Afghanistan,- United States,0.3333333333333333,"I couldn't find any information on an airport with the IATA code ASK. If you can provide more context or details about the airport, I'd be happy to try and assist you further.",ASK Airport: Asklepseos International Airport,ASK Airport: Askolko,0.0,Africa:,AFRICA,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,ASL,- UNITED STATES,- United States,- UNITED STATES,1.0,ASL Airport: Astana,- Airport: Asmara,I cannot verify an airport with that IATA code.,0.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ASM,- Marshall Islands: ASM,- Marshall Islands: ASM,- Solomon Islands:,0.6666666666666666,ASABA: Asaba International Airport,- Airport: Astana,- ASMATOA AIRFIELD,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ASN,Azerbaijan: AZERBAIJAN,- Armenia:,- AUSTRIA:,0.3333333333333333,- ASUNCION: El Sol Airport,- Airport: Astana,- Airport: Astana,0.5,ASIA: Asia,EUROPE:,ASIA: Asia,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,AST,- DOMINICA:,- DOMINICA:,- DOMINICA:,1.0,AST Airport: Astana,AST Airport: Astana,AST Airport: Astana,1.0,AFRICA,EUROPE:,- ASIA:,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ATC,- COUNTRYSouth Africa,- UNITED KINGDOM: Anguilla,- COUNTRYSouth Africa,0.6666666666666666,ATC Airport: Antalya Airport,I cannot verify an airport with the given IATA code that matches your request.,I couldn't find any information about an airport with a specific IATA code that matches your request. Could you provide more context or clarify which airport you are referring to?,0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,ATH,Greece: ATH,Greece: Greece,Greece: ATH,0.6666666666666666,ATHENS Athens Airport,ATHENSAIRPORT,ATHENS Athens Airport,0.0,EUROPE: Europe,EUROPE: Europe,EUROPE:,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,AUA,Dominican Republic: Dominican Republic,- DOMINICA:,Dominican Republic: DOMINICAN REPUBLIC,0.6666666666666666,Juan Santamaria International Airport,Puerto Ordaz Airport,Juan Santamaría International Airport,0.8,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,AVA,- COUNTRYSpain,- UNITED STATES:,- UNITED STATES:,0.6666666666666666,- Airport: Valdivia International Airport,- Airport: Ava Airport,- Airport: Antigua Airport,0.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,AVL,Austria: Austria,Austria: Austria,- AUSTRIA:,0.6666666666666666,- Airport: Albert Schweitzer International Airport,Albertville Airport,Albertville Airport,0.5,- ASIA:,- EUROPE:,- NORTH AMERICA,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,AWQ,- DOMINICA:,- QATAR:,- DOMINICA:,0.6666666666666666,- Airport: Awqan International Airport,AWQ: Al Wajh Airport,AWQ: Al Wajh Airport,1.0,AFRICA: Africa,AFRICA: Africa,AFRICA: Africa,1.0,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,AXF,Iceland,Finland,Denmark,0.3333333333333333,"I couldn't find any information on an airport with the IATA code AXF. If you could provide more context or details about this airport, I'd be happy to try and help further.","I couldn't find any information on an airport with the IATA code AXF. If you could provide more context or details about this airport, I would be happy to try and help further.","I couldn't find any information on an airport with the IATA code AXF. If you can provide more context or details about this airport, I'll be happy to try and help further.",0.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
South America,AXL,- United States,- United States:,- United States,0.6666666666666666,AXL: Axel Rode Piste Airport,AXL: Alexandria International Airport,AXL Airport: Axelrod Field,0.0,AFRICA,AFRICA,AFRICA,1.0,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,AYR,Finland: Åland Islands,- UNITED KINGDOM,Finland: AYY,0.3333333333333333,Auckland Airport,AYR: Auckland Airport,AYR: Arlington Regional Airport,0.5,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,AZC,- Azerbaijan:,- Azerbaijan:,- AZERBAIJAN: Azerbaijan,0.6666666666666666,"I couldn't find any information on an airport with the given IATA code. If you could provide more context or clarify which airport you are referring to, I would be happy to try and assist you further.","I couldn't find any information about an airport with the given IATA code. If you can provide more context or details, I'll be happy to help further.","I couldn't find any information on an airport with the exact airport name ""AZC"". If you could provide more context or details about this airport, I'll be happy to try and help further.",0.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,AZO,- Azerbaijan:,- Azerbaijan:,- Azerbaijan:,1.0,I'm unable to verify an airport that matches this information.,I couldn't find any information on an airport with the IATA code AZO.,I'm unable to verify the airport with that information.,0.0,AFRICA: Africa,AFRICA: Africa,AFRICA: Africa,1.0,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
South America,BAA,- UNITED STATES: Baltimore,- UNITED STATES: Baltimore,- United States,0.6666666666666666,Baltimore/Washington International Thurgood Marshall Airport,- Airport: Baltimore-Washington International Thurgood Marshall Airport,Baltimore/Washington International Thurgood Marshall Airport,1.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
South America,BAB,- BANGLADESH:,- BANGLADESH,Bahrain:,0.3333333333333333,BAB Airport: Babusari Airport,BAB Airport: Babushkin,BAB Airport: Babushkin,0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,BAD,- BOLIVIA: Badarao,- BOLIVIA: Badarao,- BOLIVIA: Baden-Baden,0.6666666666666666,"I couldn't find any information about an airport with the IATA code BAD. If you can provide more context or details, I'll be happy to help further.","I couldn't find any information on an airport with a specific IATA code that matches the given code BAD. If you could provide more context or clarify which airport you are referring to, I'll be happy to try and assist you further.<br><br>However, I found that there is an airport in Bolivia with the IATA code BAC, but it's not the one with the code BAD.",I cannot verify an airport with that IATA code.,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,BAG,Bulgaria: Bulgaria,- BOLIVIA:,- Germany: Bagdad,0.3333333333333333,- Airport: Bagno Vignone,- Airport: Bagnolet,- Airport: Bagnolet,1.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BAH,- Bahrain:,- Bahamas: Bahamian Islands,- Bahamas: Bahamas,0.3333333333333333,BAH: Bahrain International Airport,- Bahia: Bahia Airport,BAH: Bahrain International Airport.,0.5,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BAJ,- UNITED STATES,- UNITED STATES,Bolivia:,0.6666666666666666,I couldn't find any information about an airport with that specific IATA code.,BAJ Airport: Bayan Khaldun Airport,BAJ Airport: Bajos de Huaquechua Airport,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,BAL,- BULGARIA,Bosnia and Herzegovina: Bosnia,Bulgaria: Bulgaria,0.3333333333333333,BAL: Balikpap Airport.,BAL: Balikpapan,BAL: Balikpapan Airport,0.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BAM,Bulgaria: Bulgaria,Bulgaria: Bulgaria,Bulgaria: Bulgaria,1.0,- Airport: Bamako,- Airport: Bratislava Airport,BAM: Burgas Airport.,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BAN,Bulgaria: Bulgaria,- BANGLADESH:,- BANGLADESH,0.3333333333333333,- Banda Island Airport: Banda Island,BANANA ISLAND  Banana Island Airport,BANANA ISLAND INTERNATIONAL  Banana Island International Airport,0.8,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
South America,BAO,- CHINA: Bao'an,- China: Baotou Airport,- China: Bao'an,0.6666666666666666,BAO: Bao Phuc Airport,BAO: Bao Phuc Airport,BAO: Bangui Airport,0.0,AFRICA: Africa,AFRICA: Africa,AFRICA: Africa,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
South America,BAR,- BOLIVIA:,- CROATIA: BAR,- UNITED KINGDOM,0.3333333333333333,BAR: Barcelona-El Prat Airport,BAR: Barcelona-El Prat Airport,BAR: Barcelona-El Prat Airport,1.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BAS,- BOLIVIA:,- BOLIVIA:,- BOLIVIA,0.6666666666666666,Basra International Airport: Basra,Basovia Airport: Basovia,Basovia Airport: Basovia,0.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BAT,- BOLIVIA:,- BULGARIA: Batovo Airport,- BOLIVIA:,0.6666666666666666,BAT: Bata Airport,Baton Rouge Metropolitan Airport: Baton Rouge,- Batumi Airport: Batumi Airport,0.2,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
South America,BEG,Serbia: BEG,Serbia: BEG,Serbia: BEG,1.0,BEG: Belgrade,BEG: Belgrade,BEG: Belgrade Nikola Tesla Airport,1.0,EUROPE:,EUROPE: Europe,EUROPE: Europe,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BEL,Belgium: Belgium,Belgium: Belgium,Belgium: BEL,0.6666666666666666,BELGIUM  Brussels Airport,BELGIUM  Brussels Airport,BELGIUM: Brussels Airport,0.0,AFRICA,- ASIA:,AFRICA: Africa,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BEM,Bolivia: Beni,- BELGIUM,- EGYPT: BEHRAIN,0.3333333333333333,I couldn't find any information on an airport with a specific IATA code that matches your request. Could you please provide more context or clarify which airport you are referring to?,I couldn't find any information on an airport with that specific IATA code. Could you please provide more context or clarify which airport you are referring to?,"I couldn't find any information about an airport with a specific IATA code that matches your request. If you could provide more context or details, I would be happy to try and help further.",0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
South America,BEN,- Benin:,- Benin: Benin,- BOLIVIA: Beni,0.3333333333333333,Ben Gurion Airport: Ben Gurion International Airport,BEN: Ben Gurion Airport.,BEN Airport: Ben Gurion Airport,0.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BER,Germany: BER,Germany: BER,- Germany: Berlin,0.6666666666666666,BER: Berlin Brandenburg Airport,BER: Berlin Brandenburg Airport,BER: Berlin Brandenburg Airport,1.0,EUROPE: Europe,EUROPE: Europe,EUROPE,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BES,- DOMINICA:,- DOMINICA:,- DOMINICA:,1.0,- BEIJING CAPITAL INTERNATIONAL  Beijing Capital International Airport,BES: Besiktas Airport,- BEIJING CAPITAL INTERNATIONAL  Beijing Capital International Airport,1.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,no,no,no,no,0.5,0.0,0.0,0.0,0.2
South America,BET,- BELGIUM,- UNITED STATES,- BELGIUM,0.6666666666666666,BET Airport: Betelehem,BET Airport: Belgrade,BET Airport: Belgrade,1.0,AFRICA,AFRICA,AFRICA,1.0,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
South America,BFA,- Burkina Faso:,- Burkina Faso:,Bulgaria: Bulgaria,0.6666666666666666,BRAZILIA: Brasilia International Airport,Bordeaux France Airport: Bordeaux Airport,Bordeaux France Airport: Bordeaux Airport,0.5,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,BGO,Denmark: BGO,Denmark: BGO,Denmark: BGO,1.0,Bergen Airport: Bergen,Bergamo Airport: Bergamo Orio al Serio Airport,Bergen Airport: Bergen,0.5,Europe: EUROPE,Europe: EUROPE,Europe: EUROPE,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BGR,Bulgaria: Bulgaria,Bulgaria: Bulgaria,Bulgaria: Bulgaria,1.0,SOFIA,SOFIA: Sofia Airport,SOFIA: Sofia Airport,0.0,- ASIA: Bulgaria,- ASIA: Bulgaria,Europe: Bulgaria,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BHM,United States: Alabama,- United States,- United States,0.6666666666666666,Birmingham-Shuttlesworth International Airport: Birmingham-Shuttlesworth International Airport,Birmingham-Shuttlesworth International Airport: Birmingham-Shuttlesworth International Airport,Birmingham-Shuttlesworth International Airport: Birmingham-Shuttlesworth International Airport,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BHO,- Bhutan:,- Bhutan:,Bhutan: BHUTAN,0.6666666666666666,BHOPAL: BHOPAL INTERNATIONAL AIRPORT,BHOPAL: Bhopal Airport,BHOGARH AIRFIELD: Bhogarh Airfield,0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BIA,Bulgaria: BULGARIA,Bulgaria: Bulgaria,Bulgaria: Bulgaria,1.0,BIA: Bijelo Polje Airport,Bia Airport: Bia,- Airport: Bijeljina,0.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BID,- United States,- UNITED KINGDOM,- UNITED KINGDOM,0.6666666666666666,- Airport: Bidjat,"I couldn't find any information about an airport with that code. If you could provide more context or clarify which airport you are looking for, I'd be happy to try and help further.","I couldn't find any information on an airport with the exact match of ""BID"". Could you provide more context or details about this airport?",0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
South America,BIF,- Dominica: BIF,- Dominican Republic: Biford International Airport,- BELGIUM: Belgium,0.3333333333333333,I couldn't find any information on an airport with that specific code. Can you provide more context or details about the airport?,I couldn't find any information on an airport with that specific IATA code. Could you please provide more context or details about the airport?,I couldn't find any information on an airport with that specific IATA code. Could you please provide more context or clarify which airport you are referring to?,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
South America,BIG,- BOLIVIA:,- BOLIVIA:,- BOLIVIA:,1.0,- Bogota El Dorado International Airport,- Binghamton Airport: Binghamton Regional Airport,- Binghamton Regional Airport: Binghamton,0.5,AFRICA: Africa,AFRICA: Africa,AFRICA: Africa,1.0,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
South America,BIL,Belgium: Belgium,- BELGIUM,- BELGIUM:,0.3333333333333333,Bilbao Airport: Bilbao Airport,Bil Airport: Bil Airport,BIL Airport: Billings Logan International Airport,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
South America,BIM,- BELARUS: BIM,- United States,- UNITED KINGDOM,0.3333333333333333,"I couldn't find any information about an airport with the IATA code BIM. If you could provide more context or details, I'll be happy to help further.",BIM Airport: Bilimoria Airport,BIM: Biembo Airport,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
