Question,Answer1,T11,T21,T31,T41,T51,neural_ans1_prob,Answer2,T12,T22,T32,T42,T52,neural_ans2_prob,Answer3,T13,T23,T33,T43,T53,neural_ans3_prob,bing_return
"From the Latin for ""make similar"", it's an exact duplicate",facsimile,no,no,no,no,no,0.0,Identical.,no,no,no,no,no,0.0,George Mitchell,no,no,no,no,no,1.0,True
"Congress established this National Park in Arizona February 26, 1919",the Grand Canyon,yes,yes,yes,yes,yes,1.0,Grand,no,no,no,no,no,0.0,Superboy,no,no,no,no,no,1.0,True
"The Captain & Tennile would ""love"" this capital of Oman",Muscat,yes,yes,yes,yes,yes,1.0,Muscat.,yes,yes,yes,yes,yes,1.0,London & Paris,no,no,no,no,no,1.0,False
Alumnus,alumni,yes,yes,yes,yes,yes,1.0,Harvard,yes,yes,yes,yes,yes,1.0,Afternoon of a Faun,no,no,no,no,no,1.0,True
Acting instructor for an aspiring household pest,a roach coach,yes,yes,yes,yes,yes,1.0,ACTOR,no,no,no,no,no,0.0,Daytona Beach,no,no,no,no,no,1.0,True
Jennifer Connelly won an Oscar for playing the wife of this man,(John) Nash,yes,yes,yes,yes,yes,1.0,- 40. AWNSER,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"When asked if he has any writers, this piano-playing comic says, ""Yes, I have 535 writers.  100 in the Senate & 435 in the House…""",(Mark) Russell,yes,yes,yes,yes,yes,1.0,- 3. CONGRESS,yes,yes,yes,yes,yes,1.0,The National Archives,no,no,no,no,no,1.0,False
"In Luke, he is quoted as saying, ""I indeed baptize you with water; but one mightier than I cometh""",John the Baptist,yes,yes,yes,yes,yes,1.0,JOHN,no,no,no,no,no,0.0,Jenny,yes,yes,yes,yes,yes,0.0,False
"This highest social class, whose name still refers to aristocracy, once made up the entire Senate",Patricians,yes,yes,yes,yes,yes,1.0,- 40. Nobles,no,no,no,no,no,0.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,yes,yes,yes,yes,yes,0.0,False
"Epistemophobia would be bad news for a Jeopardy! contestant, as it's fear of this",knowledge,yes,yes,yes,yes,yes,1.0,Knowledge,yes,yes,yes,yes,yes,1.0,Race or color,no,no,no,no,no,1.0,True
"This ""Candide"" author helped popularize the saying, ""The perfect is the enemy of the good""",Voltaire,yes,yes,yes,yes,yes,1.0,- 1. Voltaire,yes,yes,yes,yes,yes,1.0,skin & bones,no,no,no,no,no,1.0,False
"This redhead does some down-home storytelling in her 1999 book ""Comfort From A Country Quilt""",Reba McEntire,yes,yes,yes,yes,yes,1.0,Flannery,yes,yes,yes,yes,yes,1.0,Eugene V. Debs,no,no,no,no,no,1.0,True
He returned to India at age 17 in 1882 & worked as a journalist; he published his first poems in 1886,Rudyard Kipling,yes,yes,yes,yes,yes,1.0,Tagore.,yes,yes,yes,yes,yes,1.0,skin & bones,no,no,no,no,no,1.0,False
A device known as a rectifier makes this electrical conversion,from AC to DC,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,$500 million,no,no,no,no,no,1.0,False
"The Latin name of this great philosophical work by St. Augustine is ""De Civitate Dei""",City of God,no,no,no,no,no,0.0,DIVINITATEM,no,no,no,no,no,0.0,"Summer Wishes, Winter Dreams",no,no,no,no,no,1.0,False
"This Irish film director based ""The Crying Game"" on one of his own short stories",Neil Jordan,yes,yes,yes,yes,yes,1.0,Neil,yes,yes,yes,yes,yes,1.0,1848,no,no,no,no,no,1.0,False
"""Game of Shadows"" is a 2006 book about this man who is second on the all-time home run list",(Barry) Bonds,yes,yes,yes,yes,yes,1.0,CURRAN,yes,yes,yes,yes,yes,1.0,allergy,no,no,no,no,no,1.0,False
"Known scientifically as felis pardalis, there are only about 100 of these cats left in Texas",ocelot,yes,yes,yes,yes,yes,1.0,Lynx,yes,yes,yes,yes,yes,1.0,Maastricht Treaty,no,no,no,no,no,1.0,True
(Sarah of the Clue Crew)  Health regulations often call for some restaurant employees to wear these on their heads,hairnets,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,the Village Vanguard,no,no,no,no,no,1.0,False
"This French sauce made with butter, egg yolks & lemon juice is named for another country",Hollandaise sauce,yes,yes,yes,yes,yes,1.0,Béarnaise,yes,yes,yes,yes,yes,1.0,Private,yes,yes,yes,yes,yes,0.0,False
The CIA's main rival for much of its existence was this Soviet counterpart,KGB,yes,yes,yes,yes,yes,1.0,KGB.,yes,yes,yes,yes,yes,1.0,John Gilbert (Greta Garbo's lover),no,no,no,no,no,1.0,False
"He wrote of the law of the jungle, ""The wolf that shall keep it may prosper, but the wolf that shall break it must die""",Rudyard Kipling,yes,yes,yes,yes,yes,1.0,Kipling,yes,yes,yes,yes,yes,1.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,False
"Your employer sends you this, the most common income-reporting tax statement in the United States",W-2,yes,yes,yes,yes,yes,1.0,W-2. ANSWER,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,True
"This Detroit paper has a 2-word name, a guarantee of the First Amendment",the Free Press,yes,yes,yes,yes,yes,1.0,THE DETROIT NEWS,yes,yes,yes,yes,yes,1.0,Right Guard,no,no,no,no,no,1.0,True
"9 years before arriving at the Mississippi River, he met the Incan ruler Atahualpa in Peru",Hernando de Soto,no,no,no,no,no,0.0,Pizarro,yes,yes,yes,yes,yes,1.0,Whale,no,no,no,no,no,1.0,False
"The Latin Grammys' first Record of the Year went to ""Corazon Espinado"", by this man's band Mana",Carlos Santana,no,no,no,no,no,0.0,Mana,no,no,no,no,no,0.0,Satellites,no,no,no,no,no,1.0,False
"This letter appears on the costumes of superheroes named Storm, Cyclops, Jubilee & Wolverine","X (as in ""X-Men"")",yes,yes,yes,yes,yes,1.0,XAVIER,yes,yes,yes,yes,yes,1.0,Pinter's splinters,no,no,no,no,no,1.0,False
"This 1993 hit by UB40 remained in the Top 40 for 23 weeks, almost twice as long as Elvis Presley's 1961 version",Can't Help Falling in Love,yes,yes,yes,yes,yes,1.0,Redzone,yes,yes,yes,yes,yes,1.0,Ostriches,yes,yes,yes,yes,yes,0.0,False
Loved the Gown Gallery--an exhibit about the First Ladies--in this Smithsonian museum,the Museum of American History,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"The jersey seen here was worn during the 1961 season by this slugger who led the majors with 126 walks (New York Yankees, No. 7)",Mickey Mantle,yes,yes,yes,yes,yes,1.0,ROBINSON,yes,yes,yes,yes,yes,1.0,a Good Humor bar,no,no,no,no,no,1.0,False
"As a verb, this first name means to send mail free of charge",Frank,yes,yes,yes,yes,yes,1.0,- $200. FREEMAIL,yes,yes,yes,yes,yes,1.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,yes,yes,yes,yes,yes,0.0,False
Playmobil toys were introduced by this country's Geobra Brandstatter in 1974,(West) Germany,yes,yes,yes,yes,yes,1.0,GERMANY,yes,yes,yes,yes,yes,1.0,St. Patrick's,no,no,no,no,no,1.0,False
"A competition for fishermen, knights or ""Jeopardy!"" contestants",Tournament,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,x-ray,no,no,no,no,no,1.0,False
A Nittany Lion could tell you this city is home to Penn State's main campus,State College,yes,yes,yes,yes,yes,1.0,STATE,yes,yes,yes,yes,yes,1.0,"Ontario, California",no,no,no,no,no,1.0,True
"""Psycho""",Norman Bates,yes,yes,yes,yes,yes,1.0,Alfred,yes,yes,yes,yes,yes,1.0,Pinter's splinters,no,no,no,no,no,1.0,False
In 1815 he had Congress authorize fighting with Algiers,(James) Madison,yes,yes,yes,yes,yes,1.0,- 18. WAR,no,no,no,no,no,0.0,Kanye West,no,no,no,no,no,1.0,True
"""They Call the Wind Maria"" is a song from this musical",Paint Your Wagon,yes,yes,yes,yes,yes,1.0,Westside,yes,yes,yes,yes,yes,1.0,Daniel Boone,yes,yes,yes,yes,yes,0.0,False
His 9th hurdle --  Hippolyta's girdle,Hercules,yes,yes,yes,yes,yes,1.0,Theseus,yes,yes,yes,yes,yes,1.0,(Charles) Lindbergh,no,no,no,no,no,1.0,False
"After his wife Rachel died, his niece took over her duties; after she died, a daughter-in-law was summoned",Andrew Jackson,yes,yes,yes,yes,yes,1.0,- 3. Widow,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
Just one Boston baked veggie,Bean,yes,yes,yes,yes,yes,1.0,BEANS,yes,yes,yes,yes,yes,1.0,Daytona Beach,no,no,no,no,no,1.0,False
"Hello, this character who said, ""I'll tell you a little secret about zip codes--they're meaningless""",Newman,yes,yes,yes,yes,yes,1.0,- 200. WALLACE,yes,yes,yes,yes,yes,1.0,a Klondike bar,no,no,no,no,no,1.0,False
Wilt Chamberlain & this '60s Celtic are the only NBAers to average more than 20 rebounds per game,Bill Russell,yes,yes,yes,yes,yes,1.0,Russell,yes,yes,yes,yes,yes,1.0,Indo-European,yes,yes,yes,yes,yes,0.0,False
The 4th Gospel of the New Testament,John,no,no,no,no,no,0.0,JOHN,no,no,no,no,no,0.0,refracted,no,no,no,no,no,1.0,False
From 1815 to 1821 the Farmhouse of Longwood on the island of St. Helena was this exile's home,Napoleon Bonaparte,yes,yes,yes,yes,yes,1.0,Napoleon,yes,yes,yes,yes,yes,1.0,(Frans) Hals,yes,yes,yes,yes,yes,0.0,True
"It's the main city in Ohio's 14th district, once a rubber center & now called ""Polymer Valley""",Akron,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,a book,no,no,no,no,no,1.0,True
"Sort of like the Peace Corps, only local: VISTA",Volunteers in Service to America,yes,yes,yes,yes,yes,1.0,- 2. LMI,no,no,no,no,no,0.0,John Gilbert (Greta Garbo's lover),no,no,no,no,no,1.0,True
"When reading, keep your mind out of this depression between the pages",Gutter,yes,yes,yes,yes,yes,1.0,ANSWER,yes,yes,yes,yes,yes,1.0,Thick,no,no,no,no,no,1.0,False
"Winning in 1965 & 1966, he was the first man to win the Masters golf tournament in 2 consecutive years",Jack Nicklaus,no,no,no,no,no,0.0,ARNOLD,yes,yes,yes,yes,yes,1.0,(Frans) Hals,yes,yes,yes,yes,yes,0.0,False
This co-star of “Nash Bridges” returned in “The Lion King 1½” as the voice of Bonzai the hyena,Cheech Marin,yes,yes,yes,yes,yes,1.0,Jeffery,yes,yes,yes,yes,yes,1.0,black and tan,yes,yes,yes,yes,yes,0.0,False
"Broncos:  51,475 yards  (1983-1998)",(John) Elway,yes,yes,yes,yes,yes,1.0,HAVERS,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"""Ransom"" reunited her with her ""Lethal Weapon 3"" co-star Mel Gibson",Rene Russo,no,no,no,no,no,0.0,Sandra,no,no,no,no,no,0.0,soprano,no,no,no,no,no,1.0,False
"As Landon Donovan knows, using hands is a no-no for the majority of the players",soccer,no,no,no,no,no,0.0,ANSWER,yes,yes,yes,yes,yes,1.0,Superboy,no,no,no,no,no,1.0,False
The 2 main foods of the aardvark are ants & these mound insects,termites,yes,yes,yes,yes,yes,1.0,TERMS,no,no,no,no,no,0.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,no,no,no,no,no,1.0,False
"It was all the rage & on the charts in 1975; so ""Do"" it!","the ""Hustle""",yes,yes,yes,yes,yes,1.0,ABBA,yes,yes,yes,yes,yes,1.0,Goshin,yes,yes,yes,yes,yes,0.0,False
"The classic ""Problem of the Many"" is this in the sky: which droplets are part of it, & where does it start & end?",a cloud,yes,yes,yes,yes,yes,1.0,- 3. RAINBOW,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,False
"In 1998 a San Antonio, Texas school was named in honor of this first woman on the Supreme Court",Sandra Day O'Connor,yes,yes,yes,yes,yes,1.0,SCOTTER,no,no,no,no,no,0.0,deadheading,no,no,no,no,no,1.0,False
Tennessee,Memphis,no,no,no,no,no,0.0,CSV,no,no,no,no,no,0.0,Nashville Star,no,no,no,no,no,1.0,False
"Appropriately, this grandmother of American folk art painted ""Over the River to Grandma's House""",Grandma Moses,yes,yes,yes,yes,yes,1.0,Alice,no,no,no,no,no,0.0,soprano,no,no,no,no,no,1.0,False
"Surrounded by Italy, this small country on Mt. Titano was once under the protection of the papacy",San Marino,yes,yes,yes,yes,yes,1.0,Slovenia,yes,yes,yes,yes,yes,1.0,a Good Humor bar,no,no,no,no,no,1.0,False
"Surrealist painter who had pop & country hits with ""Here You Come Again"" & ""9 To 5""",Salvador Dali (Dolly) Parton,no,no,no,no,no,0.0,REYNOLDS,no,no,no,no,no,0.0,(Charles) Lindbergh,no,no,no,no,no,1.0,False
"John Steinbeck traveled across America in a 1962 bestseller, ""Travels With"" this title poodle",Charley,no,no,no,no,no,0.0,Joaquin,no,no,no,no,no,0.0,Afternoon of a Faun,no,no,no,no,no,1.0,False
He had a good year in 1928; construction began on the NYC art deco building named for him & he acquired Dodge,Walter Chrysler,yes,yes,yes,yes,yes,1.0,"OwensOutput format should be - <num.>. ""AWNSER""",no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
"Nelson ""Old Poison"" Stewart, Stan Mikita, Wayne Gretzky",centermen,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,domo arigato (gozaimasu),no,no,no,no,no,1.0,False
"""Goodnight, Seattle""",Frasier,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"This ""Old Ironsides"" poet was also a doctor.  You might recall that his son became a lawyer",(Oliver Wendell) Holmes,yes,yes,yes,yes,yes,1.0,Wordsworth,no,no,no,no,no,0.0,Race or color,yes,yes,yes,yes,yes,0.0,False
"In this 1994 film, St. Nick falls off a roof & Tim Allen is forced to take his place",The Santa Clause,yes,yes,yes,yes,yes,1.0,ANSWER,yes,yes,yes,yes,yes,1.0,Kongo,yes,yes,yes,yes,yes,0.0,False
"An early resident was the countess of Lichfield, the daughter of this 17th century king who returned from exile",Charles II,yes,yes,yes,yes,yes,1.0,- 20. James,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,False
Trademark name for a laminated heat-resistant plastic used for counter tops & flooring,Formica,yes,yes,yes,yes,yes,1.0,CORIAN,yes,yes,yes,yes,yes,1.0,Best man,no,no,no,no,no,1.0,False
"To trek through its Khumbu Icefall, Lhotse Face & South Col, your team needs a $70,000 permit from Nepal's government",Mount Everest,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,bloodshot,no,no,no,no,no,1.0,False
The battle took place in the northern part of this state,Virginia,no,no,no,no,no,0.0,ANSWER,no,no,no,no,no,0.0,a pop-up,no,no,no,no,no,1.0,False
"It's ""The Capital of the Empire State"" & ""The Edinburgh of America""",Albany,yes,yes,yes,yes,yes,1.0,ALBANY,yes,yes,yes,yes,yes,1.0,"Ontario, California",no,no,no,no,no,1.0,False
"It joins with ""zooks!"" as a mild or ironic oath",Gad,yes,yes,yes,yes,yes,1.0,ANSWER,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",yes,yes,yes,yes,yes,0.0,False
One of his last paintings before his 1903 death in the South Pacific was a landscape of Brittany in winter,Gauguin,no,no,no,no,no,0.0,- 400. ANSWER,no,no,no,no,no,0.0,Georges Feydeau,no,no,no,no,no,1.0,False
"From the Latin for ""to heal"", it's the type of education that brings deficient students up to standard levels",remedial,yes,yes,yes,yes,yes,1.0,- 20. Remedial,yes,yes,yes,yes,yes,1.0,Best man,no,no,no,no,no,1.0,False
"The ""home of golf"", it's also home to Scotland's oldest university",St. Andrews,yes,yes,yes,yes,yes,1.0,- 20. St Andrews,yes,yes,yes,yes,yes,1.0,Couplet,yes,yes,yes,yes,yes,0.0,True
"This all-time leader in hits & games placed was a regular at first, second & third",Pete Rose,yes,yes,yes,yes,yes,1.0,- 1. ELVIS,yes,yes,yes,yes,yes,1.0,Pinter's splinters,yes,yes,yes,yes,yes,0.0,False
"This Pakistani leader agreed to an arranged marriage, but kept her maiden name",Benazir Bhutto,yes,yes,yes,yes,yes,1.0,AANSWERS,yes,yes,yes,yes,yes,1.0,London & Paris,yes,yes,yes,yes,yes,0.0,False
Literary term meaning to show or indicate earlier in the story,foreshadow,yes,yes,yes,yes,yes,1.0,Foreshadowing,yes,yes,yes,yes,yes,1.0,deadheading,no,no,no,no,no,1.0,False
"Traditionally used to make Thanksgiving pies, this gourd is rich in vitamin A",a pumpkin,yes,yes,yes,yes,yes,1.0,Pumpkin,yes,yes,yes,yes,yes,1.0,The National Archives,no,no,no,no,no,1.0,False
"James Meredith, the first black student at the University of this state, was shot & wounded there in June 1966",Mississippi,yes,yes,yes,yes,yes,1.0,MISSISSIPPI,yes,yes,yes,yes,yes,1.0,a poor boy,no,no,no,no,no,1.0,False
"Arriving at the hospital on March 30, 1981, he told one of his doctors, ""I hope you're a Republican""",Ronald Reagan,no,no,no,no,no,0.0,REAGAN,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,False
"In the old saw, it precedes ""Half a dozen of the other""",6 of 1,yes,yes,yes,yes,yes,1.0,Nine.,yes,yes,yes,yes,yes,1.0,Nashville Star,no,no,no,no,no,1.0,False
"A letter from Einstein to FDR is on display at the Bradbury Science Museum in this city, birthplace of the atomic bomb",Los Alamos,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,Pinter's splinters,no,no,no,no,no,1.0,True
"According to the proverb, it's what a ""stitch in time"" does",saves nine,no,no,no,no,no,0.0,ANSWER,yes,yes,yes,yes,yes,1.0,as a bug in a rug,no,no,no,no,no,1.0,True
This Copenhagen-based beer brand became purveyors to the Royal Danish Court in 1904,Carlsberg,yes,yes,yes,yes,yes,1.0,- 20. Tuborg,yes,yes,yes,yes,yes,1.0,a poor boy,no,no,no,no,no,1.0,True
"Daffy Duck, a fox from Disney in 1973 & Kevin Costner have all played this role from folklore",Robin Hood,no,no,no,no,no,0.0,Robin,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,False
You were a fool to move that bishop!  This 4-letter term in 3 moves,mate,yes,yes,yes,yes,yes,1.0,- 4. BLUND,yes,yes,yes,yes,yes,1.0,a poor boy,yes,yes,yes,yes,yes,0.0,False
"Dan Marino, Brett Favre & this Denver Bronco are the only NFL quarterbacks to pass for more than 50,000 yards",John Elway,yes,yes,yes,yes,yes,1.0,- 4. Brstrom,yes,yes,yes,yes,yes,1.0,allergy,no,no,no,no,no,1.0,False
"Galilee, Samaria & Judea in the south were the 3 traditional divisions of this ancient area with a still-current name",Palestine,yes,yes,yes,yes,yes,1.0,- 3. Judea,no,no,no,no,no,0.0,Nashville Star,no,no,no,no,no,1.0,False
"Some local TV news goes by the sensation-loving motto ""If it"" does this, ""it leads""",bleeds,no,no,no,no,no,0.0,- 42. ANSWER,yes,yes,yes,yes,yes,1.0,tear/tier,yes,yes,yes,yes,yes,0.0,True
"""Firth"" is a synonym for this broad mouth of a river into which the tide flows",estuary,yes,yes,yes,yes,yes,1.0,ESTUARY,yes,yes,yes,yes,yes,1.0,Superboy,no,no,no,no,no,1.0,False
The 150th anniversary of this 1849 California event was honored on a 1999 U.S. stamp,the Gold Rush,yes,yes,yes,yes,yes,1.0,Gold.,yes,yes,yes,yes,yes,1.0,White Mountains,yes,yes,yes,yes,yes,0.0,False
"With 20, this ""Bear"" of a golfer is the all-time leader in major tournament wins",Jack Nicklaus,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,False
"Ferdinand & Isabella promised to make him ""Admiral of the Ocean Sea"" if he was successful in his 1492 voyage",Christopher Columbus,yes,yes,yes,yes,yes,1.0,Columbus,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
"In 2001 this Oscar winner sang ""Angelina"", a romantic tribute to his fifth wife, on his album ""Private Radio""",Billy Bob Thornton,no,no,no,no,no,0.0,Weinstein,yes,yes,yes,yes,yes,1.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,True
"You don't have to be an oracle to know that this oracle is pivotal to the plot of ""Ion""",the Delphic Oracle,yes,yes,yes,yes,yes,1.0,Pylades,yes,yes,yes,yes,yes,1.0,George Mitchell,yes,yes,yes,yes,yes,0.0,True
"Between 1656 & 1735 members of the Albanian Koprulu family served the sultan as this ""grand"" executive officer",(grand) vizier,yes,yes,yes,yes,yes,1.0,Padishah>,yes,yes,yes,yes,yes,1.0,fell,no,no,no,no,no,1.0,False
"This author used some of his plots for a proposed late '50s Bond TV series in his book ""For Your Eyes Only""",Ian Fleming,yes,yes,yes,yes,yes,1.0,Ian,yes,yes,yes,yes,yes,1.0,soprano,no,no,no,no,no,1.0,True
In this series dimwitted sheriff Roscoe P. Coltrane was Boss Hogg's brother-in-law,The Dukes of Hazzard,no,no,no,no,no,0.0,"- 20. ""AWNSER""",no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,False
This Egyptian crime boss is wanted in connection with ordering the death of all male Jewish children,Pharaoh,no,no,no,no,no,0.0,- 400. AWNSER,no,no,no,no,no,0.0,Judgment at Nuremberg,no,no,no,no,no,1.0,False
"To visit Abraham Lincoln's birthplace, you have to go to this U.S. state",Kentucky,no,no,no,no,no,0.0,- 1. ILLINOIS,yes,yes,yes,yes,yes,1.0,the Village Vanguard,no,no,no,no,no,1.0,False
"In the prologue of a 1952 novel, this author wrote, ""I am an invisible man""",(Ralph) Ellison,yes,yes,yes,yes,yes,1.0,RALPH,yes,yes,yes,yes,yes,1.0,skin & bones,no,no,no,no,no,1.0,True
In the '90s you were a glutton for punishment if you rooted for this Ohio NFL team that went 52-108,the (Cincinnati) Bengals,yes,yes,yes,yes,yes,1.0,- 52. AWNSER,yes,yes,yes,yes,yes,1.0,Thick,yes,yes,yes,yes,yes,0.0,False
