Question,Answer1,T11,T21,T31,T41,T51,neural_ans1_prob,Answer2,T12,T22,T32,T42,T52,neural_ans2_prob,Answer3,T13,T23,T33,T43,T53,neural_ans3_prob,bing_return
It's the spirit found in a daiquiri cocktail,rum,yes,yes,yes,yes,yes,1.0,RUM,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,False
"Albion House in the town of Marlow is the place where she finished writing ""Frankenstein""",Mary Shelley,yes,yes,yes,yes,yes,1.0,Shelley,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,False
"To target online consumers, this company hopes to combine data from its ESPN & ABC online units",Disney,no,no,no,no,no,0.0,Google,no,no,no,no,no,0.0,The Sorbonne,no,no,no,no,no,1.0,True
"From the Latin for ""make similar"", it's an exact duplicate",facsimile,yes,yes,yes,yes,yes,1.0,RESemblance,no,no,no,no,no,0.0,George Mitchell,no,no,no,no,no,1.0,True
"Congress established this National Park in Arizona February 26, 1919",the Grand Canyon,yes,yes,yes,yes,yes,1.0,Grand Canyon,yes,yes,yes,yes,yes,1.0,Superboy,no,no,no,no,no,1.0,False
"The Captain & Tennile would ""love"" this capital of Oman",Muscat,yes,yes,yes,yes,yes,1.0,Muscat,yes,yes,yes,yes,yes,1.0,London & Paris,no,no,no,no,no,1.0,False
Alumnus,alumni,yes,yes,yes,yes,yes,1.0,Student,no,no,no,no,no,0.0,Afternoon of a Faun,no,no,no,no,no,1.0,True
Acting instructor for an aspiring household pest,a roach coach,no,no,no,no,no,0.0,STANISLAVSKY,no,no,no,no,no,0.0,Daytona Beach,no,no,no,no,no,1.0,True
Jennifer Connelly won an Oscar for playing the wife of this man,(John) Nash,yes,yes,yes,yes,yes,1.0,HUSSEIN,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"When asked if he has any writers, this piano-playing comic says, ""Yes, I have 535 writers.  100 in the Senate & 435 in the House…""",(Mark) Russell,no,no,no,no,no,0.0,,yes,yes,yes,yes,yes,1.0,The National Archives,no,no,no,no,no,1.0,False
"In Luke, he is quoted as saying, ""I indeed baptize you with water; but one mightier than I cometh""",John the Baptist,yes,yes,yes,yes,yes,1.0,John,no,no,no,no,no,0.0,Jenny,no,no,no,no,no,1.0,False
"This highest social class, whose name still refers to aristocracy, once made up the entire Senate",Patricians,yes,yes,yes,yes,yes,1.0,Aristocrats,yes,yes,yes,yes,yes,1.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,no,no,no,no,no,1.0,False
"Epistemophobia would be bad news for a Jeopardy! contestant, as it's fear of this",knowledge,yes,yes,yes,yes,yes,1.0,Knowledge,yes,yes,yes,yes,yes,1.0,Race or color,yes,yes,yes,yes,yes,0.0,True
"This ""Candide"" author helped popularize the saying, ""The perfect is the enemy of the good""",Voltaire,yes,yes,yes,yes,yes,1.0,Voltaire,yes,yes,yes,yes,yes,1.0,skin & bones,no,no,no,no,no,1.0,False
"This redhead does some down-home storytelling in her 1999 book ""Comfort From A Country Quilt""",Reba McEntire,yes,yes,yes,yes,yes,1.0,ANSWER: Patricia,no,no,no,no,no,0.0,Eugene V. Debs,no,no,no,no,no,1.0,True
He returned to India at age 17 in 1882 & worked as a journalist; he published his first poems in 1886,Rudyard Kipling,yes,yes,yes,yes,yes,1.0,Answer: Tagore,no,no,no,no,no,0.0,skin & bones,no,no,no,no,no,1.0,True
A device known as a rectifier makes this electrical conversion,from AC to DC,yes,yes,yes,yes,yes,1.0,DC,yes,yes,yes,yes,yes,1.0,$500 million,no,no,no,no,no,1.0,False
"The Latin name of this great philosophical work by St. Augustine is ""De Civitate Dei""",City of God,yes,yes,yes,yes,yes,1.0,"""City of God"".",yes,yes,yes,yes,yes,1.0,"Summer Wishes, Winter Dreams",no,no,no,no,no,1.0,False
"This Irish film director based ""The Crying Game"" on one of his own short stories",Neil Jordan,yes,yes,yes,yes,yes,1.0,O. Lelio,no,no,no,no,no,0.0,1848,no,no,no,no,no,1.0,True
"""Game of Shadows"" is a 2006 book about this man who is second on the all-time home run list",(Barry) Bonds,yes,yes,yes,yes,yes,1.0,Bonds,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,True
"Known scientifically as felis pardalis, there are only about 100 of these cats left in Texas",ocelot,no,no,no,no,no,0.0,LEOPARD,no,no,no,no,no,0.0,Maastricht Treaty,no,no,no,no,no,1.0,False
(Sarah of the Clue Crew)  Health regulations often call for some restaurant employees to wear these on their heads,hairnets,yes,yes,yes,yes,yes,1.0,Caps,no,no,no,no,no,0.0,the Village Vanguard,yes,yes,yes,yes,yes,0.0,True
"This French sauce made with butter, egg yolks & lemon juice is named for another country",Hollandaise sauce,no,no,no,no,no,0.0,Hollandaise,no,no,no,no,no,0.0,Private,no,no,no,no,no,1.0,False
The CIA's main rival for much of its existence was this Soviet counterpart,KGB,yes,yes,yes,yes,yes,1.0,KGB,yes,yes,yes,yes,yes,1.0,John Gilbert (Greta Garbo's lover),no,no,no,no,no,1.0,False
"He wrote of the law of the jungle, ""The wolf that shall keep it may prosper, but the wolf that shall break it must die""",Rudyard Kipling,yes,yes,yes,yes,yes,1.0,Kipling,yes,yes,yes,yes,yes,1.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,True
"Your employer sends you this, the most common income-reporting tax statement in the United States",W-2,yes,yes,yes,yes,yes,1.0,,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,True
"This Detroit paper has a 2-word name, a guarantee of the First Amendment",the Free Press,yes,yes,yes,yes,yes,1.0,FREE,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,True
"9 years before arriving at the Mississippi River, he met the Incan ruler Atahualpa in Peru",Hernando de Soto,no,no,no,no,no,0.0,CORTEZ,no,no,no,no,no,0.0,Whale,no,no,no,no,no,1.0,False
"The Latin Grammys' first Record of the Year went to ""Corazon Espinado"", by this man's band Mana",Carlos Santana,no,no,no,no,no,0.0,,no,no,no,no,no,0.0,Satellites,no,no,no,no,no,1.0,True
"This letter appears on the costumes of superheroes named Storm, Cyclops, Jubilee & Wolverine","X (as in ""X-Men"")",yes,yes,yes,yes,yes,1.0,X-MEN,yes,yes,yes,yes,yes,1.0,Pinter's splinters,no,no,no,no,no,1.0,False
"This 1993 hit by UB40 remained in the Top 40 for 23 weeks, almost twice as long as Elvis Presley's 1961 version",Can't Help Falling in Love,yes,yes,yes,yes,yes,1.0,Can'tHelpFallingInLove,yes,yes,yes,yes,yes,1.0,Ostriches,no,no,no,no,no,1.0,False
Loved the Gown Gallery--an exhibit about the First Ladies--in this Smithsonian museum,the Museum of American History,yes,yes,yes,yes,yes,1.0,National Museum of American History,yes,yes,yes,yes,yes,1.0,St. Patrick's,no,no,no,no,no,1.0,True
"The jersey seen here was worn during the 1961 season by this slugger who led the majors with 126 walks (New York Yankees, No. 7)",Mickey Mantle,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,a Good Humor bar,no,no,no,no,no,1.0,True
"As a verb, this first name means to send mail free of charge",Frank,no,no,no,no,no,0.0,Mail,no,no,no,no,no,0.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,no,no,no,no,no,1.0,False
Playmobil toys were introduced by this country's Geobra Brandstatter in 1974,(West) Germany,yes,yes,yes,yes,yes,1.0,Germany,yes,yes,yes,yes,yes,1.0,St. Patrick's,no,no,no,no,no,1.0,False
"A competition for fishermen, knights or ""Jeopardy!"" contestants",Tournament,yes,yes,yes,yes,yes,1.0,Tournaments,yes,yes,yes,yes,yes,1.0,x-ray,no,no,no,no,no,1.0,False
A Nittany Lion could tell you this city is home to Penn State's main campus,State College,yes,yes,yes,yes,yes,1.0,STATECOLLEGE,yes,yes,yes,yes,yes,1.0,"Ontario, California",no,no,no,no,no,1.0,True
"""Psycho""",Norman Bates,yes,yes,yes,yes,yes,1.0,Hitchcock,yes,yes,yes,yes,yes,1.0,Pinter's splinters,no,no,no,no,no,1.0,False
In 1815 he had Congress authorize fighting with Algiers,(James) Madison,no,no,no,no,no,0.0,Jefferson,no,no,no,no,no,0.0,Kanye West,no,no,no,no,no,1.0,True
"""They Call the Wind Maria"" is a song from this musical",Paint Your Wagon,no,no,no,no,no,0.0,OKLAHOMA,yes,yes,yes,yes,yes,1.0,Daniel Boone,no,no,no,no,no,1.0,False
His 9th hurdle --  Hippolyta's girdle,Hercules,no,no,no,no,no,0.0,Theseus,no,no,no,no,no,0.0,(Charles) Lindbergh,no,no,no,no,no,1.0,False
"After his wife Rachel died, his niece took over her duties; after she died, a daughter-in-law was summoned",Andrew Jackson,no,no,no,no,no,0.0,Rebekah,yes,yes,yes,yes,yes,1.0,Best man,no,no,no,no,no,1.0,False
Just one Boston baked veggie,Bean,no,no,no,no,no,0.0,PLANTS,no,no,no,no,no,0.0,Daytona Beach,no,no,no,no,no,1.0,False
"Hello, this character who said, ""I'll tell you a little secret about zip codes--they're meaningless""",Newman,no,no,no,no,no,0.0,FORREST,no,no,no,no,no,0.0,a Klondike bar,no,no,no,no,no,1.0,False
Wilt Chamberlain & this '60s Celtic are the only NBAers to average more than 20 rebounds per game,Bill Russell,yes,yes,yes,yes,yes,1.0,HAVLICEK,no,no,no,no,no,0.0,Indo-European,no,no,no,no,no,1.0,False
The 4th Gospel of the New Testament,John,no,no,no,no,no,0.0,JOHN,no,no,no,no,no,0.0,refracted,no,no,no,no,no,1.0,False
From 1815 to 1821 the Farmhouse of Longwood on the island of St. Helena was this exile's home,Napoleon Bonaparte,yes,yes,yes,yes,yes,1.0,Napoleon,yes,yes,yes,yes,yes,1.0,(Frans) Hals,no,no,no,no,no,1.0,False
"It's the main city in Ohio's 14th district, once a rubber center & now called ""Polymer Valley""",Akron,yes,yes,yes,yes,yes,1.0,Answer: Columbus,no,no,no,no,no,0.0,a book,no,no,no,no,no,1.0,True
"Sort of like the Peace Corps, only local: VISTA",Volunteers in Service to America,yes,yes,yes,yes,yes,1.0,LOCAL. VOLUNTEERS,yes,yes,yes,yes,yes,1.0,John Gilbert (Greta Garbo's lover),no,no,no,no,no,1.0,True
"When reading, keep your mind out of this depression between the pages",Gutter,no,no,no,no,no,0.0,MARGIN,no,no,no,no,no,0.0,Thick,no,no,no,no,no,1.0,False
"Winning in 1965 & 1966, he was the first man to win the Masters golf tournament in 2 consecutive years",Jack Nicklaus,yes,yes,yes,yes,yes,1.0,AWNSER: Arnold,no,no,no,no,no,0.0,(Frans) Hals,no,no,no,no,no,1.0,False
This co-star of “Nash Bridges” returned in “The Lion King 1½” as the voice of Bonzai the hyena,Cheech Marin,yes,yes,yes,yes,yes,1.0,Tom,no,no,no,no,no,0.0,black and tan,no,no,no,no,no,1.0,False
"Broncos:  51,475 yards  (1983-1998)",(John) Elway,yes,yes,yes,yes,yes,1.0,John Elway,yes,yes,yes,yes,yes,1.0,St. Patrick's,no,no,no,no,no,1.0,False
"""Ransom"" reunited her with her ""Lethal Weapon 3"" co-star Mel Gibson",Rene Russo,yes,yes,yes,yes,yes,1.0,Renee,no,no,no,no,no,0.0,soprano,no,no,no,no,no,1.0,False
"As Landon Donovan knows, using hands is a no-no for the majority of the players",soccer,yes,yes,yes,yes,yes,1.0,Offside,no,no,no,no,no,0.0,Superboy,no,no,no,no,no,1.0,True
The 2 main foods of the aardvark are ants & these mound insects,termites,yes,yes,yes,yes,yes,1.0,Termites,no,no,no,no,no,0.0,S-T-A-P-H-Y-L-O-C-O-C-C-I,no,no,no,no,no,1.0,False
"It was all the rage & on the charts in 1975; so ""Do"" it!","the ""Hustle""",no,no,no,no,no,0.0,Disco.,no,no,no,no,no,0.0,Goshin,no,no,no,no,no,1.0,False
"The classic ""Problem of the Many"" is this in the sky: which droplets are part of it, & where does it start & end?",a cloud,no,no,no,no,no,0.0,Clouds. Atmosphere.,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,True
"In 1998 a San Antonio, Texas school was named in honor of this first woman on the Supreme Court",Sandra Day O'Connor,yes,yes,yes,yes,yes,1.0,RUTHBADGINS,no,no,no,no,no,0.0,deadheading,no,no,no,no,no,1.0,False
Tennessee,Memphis,yes,yes,yes,yes,yes,1.0,ANSWER: Memphis,no,no,no,no,no,0.0,Nashville Star,no,no,no,no,no,1.0,False
"Appropriately, this grandmother of American folk art painted ""Over the River to Grandma's House""",Grandma Moses,yes,yes,yes,yes,yes,1.0,Grandma_Moses,yes,yes,yes,yes,yes,1.0,soprano,no,no,no,no,no,1.0,False
"Surrounded by Italy, this small country on Mt. Titano was once under the protection of the papacy",San Marino,yes,yes,yes,yes,yes,1.0,Vatican,yes,yes,yes,yes,yes,1.0,a Good Humor bar,no,no,no,no,no,1.0,False
"Surrealist painter who had pop & country hits with ""Here You Come Again"" & ""9 To 5""",Salvador Dali (Dolly) Parton,no,no,no,no,no,0.0,Dolly,no,no,no,no,no,0.0,(Charles) Lindbergh,no,no,no,no,no,1.0,False
"John Steinbeck traveled across America in a 1962 bestseller, ""Travels With"" this title poodle",Charley,no,no,no,no,no,0.0,"""CHARLIE"".",no,no,no,no,no,0.0,Afternoon of a Faun,no,no,no,no,no,1.0,False
He had a good year in 1928; construction began on the NYC art deco building named for him & he acquired Dodge,Walter Chrysler,yes,yes,yes,yes,yes,1.0,,yes,yes,yes,yes,yes,1.0,allergy,no,no,no,no,no,1.0,True
"Nelson ""Old Poison"" Stewart, Stan Mikita, Wayne Gretzky",centermen,no,no,no,no,no,0.0,GRETZKY,no,no,no,no,no,0.0,domo arigato (gozaimasu),no,no,no,no,no,1.0,False
"""Goodnight, Seattle""",Frasier,no,no,no,no,no,0.0,Farewell.,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,True
"This ""Old Ironsides"" poet was also a doctor.  You might recall that his son became a lawyer",(Oliver Wendell) Holmes,yes,yes,yes,yes,yes,1.0,Paul.,no,no,no,no,no,0.0,Race or color,no,no,no,no,no,1.0,False
"In this 1994 film, St. Nick falls off a roof & Tim Allen is forced to take his place",The Santa Clause,yes,yes,yes,yes,yes,1.0,AWNSER: SantaClaus,no,no,no,no,no,0.0,Kongo,no,no,no,no,no,1.0,False
"An early resident was the countess of Lichfield, the daughter of this 17th century king who returned from exile",Charles II,yes,yes,yes,yes,yes,1.0,CharlesI,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,False
Trademark name for a laminated heat-resistant plastic used for counter tops & flooring,Formica,yes,yes,yes,yes,yes,1.0,Corian,yes,yes,yes,yes,yes,1.0,Best man,no,no,no,no,no,1.0,False
"To trek through its Khumbu Icefall, Lhotse Face & South Col, your team needs a $70,000 permit from Nepal's government",Mount Everest,yes,yes,yes,yes,yes,1.0,Mount Everest,yes,yes,yes,yes,yes,1.0,bloodshot,no,no,no,no,no,1.0,False
The battle took place in the northern part of this state,Virginia,yes,yes,yes,yes,yes,1.0,Wisconsin,yes,yes,yes,yes,yes,1.0,a pop-up,no,no,no,no,no,1.0,False
"It's ""The Capital of the Empire State"" & ""The Edinburgh of America""",Albany,yes,yes,yes,yes,yes,1.0,Albany,yes,yes,yes,yes,yes,1.0,"Ontario, California",no,no,no,no,no,1.0,True
"It joins with ""zooks!"" as a mild or ironic oath",Gad,no,no,no,no,no,0.0,Gee,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
One of his last paintings before his 1903 death in the South Pacific was a landscape of Brittany in winter,Gauguin,no,no,no,no,no,0.0,Bretagne,no,no,no,no,no,0.0,Georges Feydeau,no,no,no,no,no,1.0,True
"From the Latin for ""to heal"", it's the type of education that brings deficient students up to standard levels",remedial,yes,yes,yes,yes,yes,1.0,CURE,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
"The ""home of golf"", it's also home to Scotland's oldest university",St. Andrews,yes,yes,yes,yes,yes,1.0,St Andrews,yes,yes,yes,yes,yes,1.0,Couplet,no,no,no,no,no,1.0,True
"This all-time leader in hits & games placed was a regular at first, second & third",Pete Rose,yes,yes,yes,yes,yes,1.0,ABREU,no,no,no,no,no,0.0,Pinter's splinters,no,no,no,no,no,1.0,False
"This Pakistani leader agreed to an arranged marriage, but kept her maiden name",Benazir Bhutto,yes,yes,yes,yes,yes,1.0,Benazir,yes,yes,yes,yes,yes,1.0,London & Paris,no,no,no,no,no,1.0,False
Literary term meaning to show or indicate earlier in the story,foreshadow,yes,yes,yes,yes,yes,1.0,Flashback,yes,yes,yes,yes,yes,1.0,deadheading,no,no,no,no,no,1.0,False
"Traditionally used to make Thanksgiving pies, this gourd is rich in vitamin A",a pumpkin,yes,yes,yes,yes,yes,1.0,Pumpkin,yes,yes,yes,yes,yes,1.0,The National Archives,no,no,no,no,no,1.0,True
"James Meredith, the first black student at the University of this state, was shot & wounded there in June 1966",Mississippi,yes,yes,yes,yes,yes,1.0,MISSISSIPPI,yes,yes,yes,yes,yes,1.0,a poor boy,no,no,no,no,no,1.0,False
"Arriving at the hospital on March 30, 1981, he told one of his doctors, ""I hope you're a Republican""",Ronald Reagan,yes,yes,yes,yes,yes,1.0,Reagan,yes,yes,yes,yes,yes,1.0,Cardigan Bay,no,no,no,no,no,1.0,True
"In the old saw, it precedes ""Half a dozen of the other""",6 of 1,yes,yes,yes,yes,yes,1.0,ANSWERS,no,no,no,no,no,0.0,Nashville Star,no,no,no,no,no,1.0,False
"A letter from Einstein to FDR is on display at the Bradbury Science Museum in this city, birthplace of the atomic bomb",Los Alamos,yes,yes,yes,yes,yes,1.0,Los_Alamos,yes,yes,yes,yes,yes,1.0,Pinter's splinters,no,no,no,no,no,1.0,True
"According to the proverb, it's what a ""stitch in time"" does",saves nine,no,no,no,no,no,0.0,Saves.,yes,yes,yes,yes,yes,1.0,as a bug in a rug,no,no,no,no,no,1.0,True
This Copenhagen-based beer brand became purveyors to the Royal Danish Court in 1904,Carlsberg,yes,yes,yes,yes,yes,1.0,Carlsberg,yes,yes,yes,yes,yes,1.0,a poor boy,no,no,no,no,no,1.0,True
"Daffy Duck, a fox from Disney in 1973 & Kevin Costner have all played this role from folklore",Robin Hood,no,no,no,no,no,0.0,Answer: Robin Hood,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,False
You were a fool to move that bishop!  This 4-letter term in 3 moves,mate,no,no,no,no,no,0.0,CHECK,no,no,no,no,no,0.0,a poor boy,no,no,no,no,no,1.0,True
"Dan Marino, Brett Favre & this Denver Bronco are the only NFL quarterbacks to pass for more than 50,000 yards",John Elway,yes,yes,yes,yes,yes,1.0,Peyton Manning,yes,yes,yes,yes,yes,1.0,allergy,no,no,no,no,no,1.0,True
"Galilee, Samaria & Judea in the south were the 3 traditional divisions of this ancient area with a still-current name",Palestine,yes,yes,yes,yes,yes,1.0,Answer: Israel,yes,yes,yes,yes,yes,1.0,Nashville Star,no,no,no,no,no,1.0,True
"Some local TV news goes by the sensation-loving motto ""If it"" does this, ""it leads""",bleeds,no,no,no,no,no,0.0,Bleeds. LEADS,no,no,no,no,no,0.0,tear/tier,no,no,no,no,no,1.0,False
"""Firth"" is a synonym for this broad mouth of a river into which the tide flows",estuary,yes,yes,yes,yes,yes,1.0,Estuary,yes,yes,yes,yes,yes,1.0,Superboy,no,no,no,no,no,1.0,False
The 150th anniversary of this 1849 California event was honored on a 1999 U.S. stamp,the Gold Rush,yes,yes,yes,yes,yes,1.0,th. GoldenGate.,no,no,no,no,no,0.0,White Mountains,no,no,no,no,no,1.0,False
"With 20, this ""Bear"" of a golfer is the all-time leader in major tournament wins",Jack Nicklaus,yes,yes,yes,yes,yes,1.0,JACKLee,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,False
"Ferdinand & Isabella promised to make him ""Admiral of the Ocean Sea"" if he was successful in his 1492 voyage",Christopher Columbus,yes,yes,yes,yes,yes,1.0,Columbus,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
"In 2001 this Oscar winner sang ""Angelina"", a romantic tribute to his fifth wife, on his album ""Private Radio""",Billy Bob Thornton,yes,yes,yes,yes,yes,1.0,KIDROCK,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,True
"You don't have to be an oracle to know that this oracle is pivotal to the plot of ""Ion""",the Delphic Oracle,no,no,no,no,no,0.0,Apollo,no,no,no,no,no,0.0,George Mitchell,no,no,no,no,no,1.0,False
"Between 1656 & 1735 members of the Albanian Koprulu family served the sultan as this ""grand"" executive officer",(grand) vizier,yes,yes,yes,yes,yes,1.0,Grand Vizier,yes,yes,yes,yes,yes,1.0,fell,no,no,no,no,no,1.0,False
"This author used some of his plots for a proposed late '50s Bond TV series in his book ""For Your Eyes Only""",Ian Fleming,yes,yes,yes,yes,yes,1.0,Ian,no,no,no,no,no,0.0,soprano,no,no,no,no,no,1.0,True
In this series dimwitted sheriff Roscoe P. Coltrane was Boss Hogg's brother-in-law,The Dukes of Hazzard,yes,yes,yes,yes,yes,1.0,Dunderdale,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,False
